Time,useless,still,wave,nearDrops,smallDrops,drops,foam
48.582 sec,0,0,0,0,0,0,0
48.59 sec,0,0,0,0,0,0,0
48.599 sec,0,0,0,0,0,0,0
48.607 sec,0,0,0,0,0,0,0
48.615 sec,0,0,0,0,0,0,0
48.624 sec,0,0,0,0,0,0,0
48.632 sec,0,0,0,0,0,0,0
48.64 sec,0,0,0,0,0,0,0
48.649 sec,0,0,0,0,0,0,0
48.657 sec,0,0,0,0,0,0,0
48.665 sec,0,0,0,0,0,0,0
48.674 sec,0,0,0,0,0,0,0
48.682 sec,0,0,0,0,0,0,0
48.69 sec,0,0,0,0,0,0,0
48.699 sec,0,0,0,0,0,0,0
48.707 sec,0,0,0,0,0,0,0
48.715 sec,0,0,0,0,0,0,0
48.724 sec,0,0,0,0,0,0,0
48.732 sec,0,0,0,0,0,0,0
48.74 sec,0,0,0,0,0,0,0
48.749 sec,0,0,0,0,0,0,0
48.757 sec,0,0,0,0,0,0,0
48.765 sec,0,0,0,0,0,0,0
48.774 sec,0,0,0,0,0,0,0
48.782 sec,0,0,0,0,0,0,0
48.79 sec,0,0,0,0,0,0,0
48.799 sec,0,0,0,0,0,0,0
48.807 sec,0,0,0,0,0,0,0
48.815 sec,0,0,0,0,0,0,0
48.824 sec,0,0,0,0,0,0,0
48.832 sec,0,0,0,0,0,0,0
48.84 sec,0,0,0,0,0,0,0
48.849 sec,0,0,0,0,0,0,0
48.857 sec,0,0,0,0,0,0,0
48.865 sec,0,0,0,0,0,0,0
48.874 sec,0,0,0,0,0,0,0
48.882 sec,0,0,0,0,0,0,0
48.891 sec,0,0,0,0,0,0,0
48.899 sec,0,0,0,0,0,0,0
48.907 sec,0,0,0,0,0,0,0
48.916 sec,0,0,0,0,0,0,0
48.924 sec,0,0,0,0,0,0,0
48.932 sec,0,0,0,0,0,0,0
48.941 sec,0,0,0,0,0,0,0
48.949 sec,0,0,0,0,0,0,0
48.957 sec,0,0,0,0,0,0,0
48.966 sec,0,0,0,0,0,0,0
48.974 sec,0,0,0,0,0,0,0
48.982 sec,0,0,0,0,0,0,0
48.991 sec,0,0,0,0,0,0,0
48.999 sec,0,0,0,0,0,0,0
49.007 sec,0,0,0,0,0,0,0
49.016 sec,0,0,0,0,0,0,0
49.024 sec,0,0,0,0,0,0,0
49.032 sec,0,0,0,0,0,0,0
49.041 sec,0,0,0,0,0,0,0
49.049 sec,0,0,0,0,0,0,0
49.057 sec,0,0,0,0,0,0,0
49.066 sec,0,0,0,0,0,0,0
49.074 sec,0,0,0,0,0,0,0
49.082 sec,0,0,0,0,0,0,0
49.091 sec,0,0,0,0,0,0,0
49.099 sec,0,0,0,0,0,0,0
49.107 sec,0,0,0,0,0,0,0
49.116 sec,0,0,0,0,0,0,0
49.124 sec,0,0,0,0,0,0,0
49.132 sec,0,0,0,0,0,0,0
49.141 sec,0,0,0,0,0,0,0
49.149 sec,0,0,0,0,0,0,0
49.157 sec,0,0,0,0,0,0,0
49.166 sec,0,0,0,0,0,0,0
49.174 sec,0,0,0,0,0,0,0
49.182 sec,0,0,0,0,0,0,0
49.191 sec,0,0,0,0,0,0,0
49.199 sec,0,0,0,0,0,0,0
49.207 sec,0,0,0,0,0,0,0
49.216 sec,0,0,0,0,0,0,0
49.224 sec,0,0,0,0,0,0,0
49.233 sec,0,0,0,0,0,0,0
49.241 sec,0,0,0,0,0,0,0
49.249 sec,0,0,0,0,0,0,0
49.258 sec,0,0,0,0,0,0,0
49.266 sec,0,0,0,0,0,0,0
49.274 sec,0,0,0,0,0,0,0
49.283 sec,0,0,0,0,0,0,0
49.291 sec,0,0,0,0,0,0,0
49.299 sec,0,0,0,0,0,0,0
49.308 sec,0,0,0,0,0,0,0
49.316 sec,0,0,0,0,0,0,0
49.324 sec,0,0,0,0,0,0,0
49.333 sec,0,0,0,0,0,0,0
49.341 sec,0,0,0,0,0,0,0
49.349 sec,0,0,0,0,0,0,0
49.358 sec,0,0,0,0,0,0,0
49.366 sec,0,0,0,0,0,0,0
49.374 sec,0,0,0,0,0,0,0
49.383 sec,0,0,0,0,0,0,0
49.391 sec,0,0,0,0,0,0,0
49.399 sec,0,0,0,0,0,0,0
49.408 sec,0,0,0,0,0,0,0
49.416 sec,0,0,0,0,0,0,0
49.424 sec,0,0,0,0,0,0,0
49.433 sec,0,0,0,0,0,0,0
49.441 sec,0,0,0,0,0,0,0
49.449 sec,0,0,0,0,0,0,0
49.458 sec,0,0,0,0,0,0,0
49.466 sec,0,0,0,0,0,0,0
49.474 sec,0,0,0,0,0,0,0
49.483 sec,0,0,0,0,0,0,0
49.491 sec,0,0,0,0,0,0,0
49.499 sec,0,0,0,0,0,0,0
49.508 sec,0,0,0,0,0,0,0
49.516 sec,0,0,0,0,0,0,0
49.524 sec,0,0,0,0,0,0,0
49.533 sec,0,0,0,0,0,0,0
49.541 sec,0,0,0,0,0,0,0
49.55 sec,0,0,0,0,0,0,0
49.558 sec,0,0,0,0,0,0,0
49.566 sec,0,0,0,0,0,0,0
49.575 sec,0,0,0,0,0,0,0
49.583 sec,0,0,0,0,0,0,0
49.591 sec,0,0,0,0,0,0,0
49.6 sec,0,0,0,0,0,0,0
49.608 sec,0,0,0,0,0,0,0
49.616 sec,0,0,0,0,0,0,0
49.625 sec,0,0,0,0,0,0,0
49.633 sec,0,0,0,0,0,0,0
49.641 sec,0,0,0,0,0,0,0
49.65 sec,0,0,0,0,0,0,0
49.658 sec,0,0,0,0,0,0,0
49.666 sec,0,0,0,0,0,0,0
49.675 sec,0,0,0,0,0,0,0
49.683 sec,0,0,0,0,0,0,0
49.691 sec,0,0,0,0,0,0,0
49.7 sec,0,0,0,0,0,0,0
49.708 sec,0,0,0,0,0,0,0
49.716 sec,0,0,0,0,0,0,0
49.725 sec,0,0,0,0,0,0,0
49.733 sec,0,0,0,0,0,0,0
49.741 sec,0,0,0,0,0,0,0
49.75 sec,0,0,0,0,0,0,0
49.758 sec,0,0,0,0,0,0,0
49.766 sec,0,0,0,0,0,0,0
49.775 sec,0,0,0,0,0,0,0
49.783 sec,0,0,0,0,0,0,0
49.791 sec,0,0,0,0,0,0,0
49.8 sec,0,0,0,0,0,0,0
49.808 sec,0,0,0,0,0,0,0
49.816 sec,0,0,0,0,0,0,0
49.825 sec,0,0,0,0,0,0,0
49.833 sec,0,0,0,0,0,0,0
49.841 sec,0,0,0,0,0,0,0
49.85 sec,0,0,0,0,0,0,0
49.858 sec,0,0,0,0,0,0,0
49.866 sec,0,0,0,0,0,0,0
49.875 sec,0,0,0,0,0,0,0
49.883 sec,0,0,0,0,0,0,0
49.892 sec,0,0,0,0,0,0,0
49.9 sec,0,0,0,0,0,0,0
49.908 sec,0,0,0,0,0,0,0
49.917 sec,0,0,0,0,0,0,0
49.925 sec,0,0,0,0,0,0,0
49.933 sec,0,0,0,0,0,0,0
49.942 sec,0,0,0,0,0,0,0
49.95 sec,0,0,0,0,0,0,0
49.958 sec,0,0,0,0,0,0,0
49.967 sec,0,0,0,0,0,0,0
49.975 sec,0,0,0,0,0,0,0
49.983 sec,0,0,0,0,0,0,0
49.992 sec,0,0,0,0,0,0,0
50 sec,0,0,0,0,0,0,0
50.008 sec,0,0,0,0,0,0,0
50.017 sec,0,0,0,0,0,0,0
50.025 sec,0,0,0,0,0,0,0
50.033 sec,0,0,0,0,0,0,0
50.042 sec,0,0,0,0,0,0,0
50.05 sec,0,0,0,0,0,0,0
50.058 sec,0,0,0,0,0,0,0
50.067 sec,0,0,0,0,0,0,0
50.075 sec,0,0,0,0,0,0,0
50.083 sec,0,0,0,0,0,0,0
50.092 sec,0,0,0,0,0,0,0
50.1 sec,0,0,0,0,0,0,0
50.108 sec,0,0,0,0,0,0,0
50.117 sec,0,0,0,0,0,0,0
50.125 sec,0,0,0,0,0,0,0
50.133 sec,0,0,0,0,0,0,0
50.142 sec,0,0,0,0,0,0,0
50.15 sec,0,0,0,0,0,0,0
50.158 sec,0,0,0,0,0,0,0
50.167 sec,0,0,0,0,0,0,0
50.175 sec,0,0,0,0,0,0,0
50.183 sec,0,0,0,0,0,0,0
50.192 sec,0,0,0,0,0,0,0
50.2 sec,0,0,0,0,0,0,0
50.208 sec,0,0,0,0,0,0,0
50.217 sec,0,0,0,0,0,0,0
50.225 sec,0,0,0,0,0,0,0
50.234 sec,0,0,0,0,0,0,0
50.242 sec,0,0,0,0,0,0,0
50.25 sec,0,0,0,0,0,0,0
50.259 sec,0,0,0,0,0,0,0
50.267 sec,0,0,0,0,0,0,0
50.275 sec,0,0,0,0,0,0,0
50.284 sec,0,0,0,0,0,0,0
50.292 sec,0,0,0,0,0,0,0
50.3 sec,0,0,0,0,0,0,0
50.309 sec,0,0,0,0,0,0,0
50.317 sec,0,0,0,0,0,0,0
50.325 sec,0,0,0,0,0,0,0
50.334 sec,0,0,0,0,0,0,0
50.342 sec,0,0,0,0,0,0,0
50.35 sec,0,0,0,0,0,0,0
50.359 sec,0,0,0,0,0,0,0
50.367 sec,0,0,0,0,0,0,0
50.375 sec,0,0,0,0,0,0,0
50.384 sec,0,0,0,0,0,0,0
50.392 sec,0,0,0,0,0,0,0
50.4 sec,0,0,0,0,0,0,0
50.409 sec,0,0,0,0,0,0,0
50.417 sec,0,0,0,0,0,0,0
50.425 sec,0,0,0,0,0,0,0
50.434 sec,0,0,0,0,0,0,0
50.442 sec,0,0,0,0,0,0,0
50.45 sec,0,0,0,0,0,0,0
50.459 sec,0,0,0,0,0,0,0
50.467 sec,0,0,0,0,0,0,0
50.475 sec,0,0,0,0,0,0,0
50.484 sec,0,0,0,0,0,0,0
50.492 sec,0,0,0,0,0,0,0
50.5 sec,0,0,0,0,0,0,0
50.509 sec,0,0,0,0,0,0,0
50.517 sec,0,0,0,0,0,0,0
50.525 sec,0,0,0,0,0,0,0
50.534 sec,0,0,0,0,0,0,0
50.542 sec,0,0,0,0,0,0,0
50.551 sec,0,0,0,0,0,0,0
50.559 sec,0,0,0,0,0,0,0
50.567 sec,0,0,0,0,0,0,0
50.576 sec,0,0,0,0,0,0,0
50.584 sec,0,0,0,0,0,0,0
50.592 sec,0,0,0,0,0,0,0
50.601 sec,0,0,0,0,0,0,0
50.609 sec,0,0,0,0,0,0,0
50.617 sec,0,0,0,0,0,0,0
50.626 sec,0,0,0,0,0,0,0
50.634 sec,0,0,0,0,0,0,0
50.642 sec,0,0,0,0,0,0,0
50.651 sec,0,0,0,0,0,0,0
50.659 sec,0,0,0,0,0,0,0
50.667 sec,0,0,0,0,0,0,0
50.676 sec,0,0,0,0,0,0,0
50.684 sec,0,0,0,0,0,0,0
50.692 sec,0,0,0,0,0,0,0
50.701 sec,0,0,0,0,0,0,0
50.709 sec,0,0,0,0,0,0,0
50.717 sec,0,0,0,0,0,0,0
50.726 sec,0,0,0,0,0,0,0
50.734 sec,0,0,0,0,0,0,0
50.742 sec,0,0,0,0,0,0,0
50.751 sec,0,0,0,0,0,0,0
50.759 sec,0,0,0,0,0,0,0
50.767 sec,0,0,0,0,0,0,0
50.776 sec,0,0,0,0,0,0,0
50.784 sec,0,0,0,0,0,0,0
50.792 sec,0,0,0,0,0,0,0
50.801 sec,0,0,0,0,0,0,0
50.809 sec,0,0,0,0,0,0,0
50.817 sec,0,0,0,0,0,0,0
50.826 sec,0,0,0,0,0,0,0
50.834 sec,0,0,0,0,0,0,0
50.842 sec,0,0,0,0,0,0,0
50.851 sec,0,0,0,0,0,0,0
50.859 sec,0,0,0,0,0,0,0
50.867 sec,0,0,0,0,0,0,0
50.876 sec,0,0,0,0,0,0,0
50.884 sec,0,0,0,0,0,0,0
50.893 sec,0,0,0,0,0,0,0
50.901 sec,0,0,0,0,0,0,0
50.909 sec,0,0,0,0,0,0,0
50.918 sec,0,0,0,0,0,0,0
50.926 sec,0,0,0,0,0,0,0
50.934 sec,0,0,0,0,0,0,0
50.943 sec,0,0,0,0,0,0,0
50.951 sec,0,0,0,0,0,0,0
50.959 sec,0,0,0,0,0,0,0
50.968 sec,0,0,0,0,0,0,0
50.976 sec,0,0,0,0,0,0,0
50.984 sec,0,0,0,0,0,0,0
50.993 sec,0,0,0,0,0,0,0
51.001 sec,0,0,0,0,0,0,0
51.009 sec,0,0,0,1,0,0,0
51.018 sec,0,0,0,0,0,0,0
51.026 sec,0,0,0,0,0,0,0
51.034 sec,0,0,0,0,0,0,0
51.043 sec,0,0,0,0,0,0,0
51.051 sec,0,0,0,0,0,0,0
51.059 sec,0,0,0,0,0,0,0
51.068 sec,0,0,0,0,0,0,0
51.076 sec,0,0,0,0,0,0,0
51.084 sec,0,0,0,0,0,0,0
51.093 sec,0,0,0,0,0,0,0
51.101 sec,0,0,0,0,0,0,0
51.109 sec,0,0,0,0,0,0,0
51.118 sec,0,0,0,0,0,0,0
51.126 sec,0,0,0,0,0,0,0
51.134 sec,0,0,0,0,0,0,0
51.143 sec,0,0,0,0,0,0,0
51.151 sec,0,0,0,0,0,0,0
51.159 sec,0,0,0,0,0,0,0
51.168 sec,0,0,0,0,0,0,0
51.176 sec,0,0,0,0,0,0,0
51.184 sec,0,0,0,0,0,0,0
51.193 sec,0,0,0,0,0,0,0
51.201 sec,0,0,0,0,0,0,0
51.209 sec,0,0,0,0,0,0,0
51.218 sec,0,0,0,0,0,0,0
51.226 sec,0,0,0,0,0,0,0
51.235 sec,0,0,0,0,0,0,0
51.243 sec,0,0,0,0,0,0,0
51.251 sec,0,0,0,0,0,0,0
51.26 sec,0,0,0,0,0,0,0
51.268 sec,0,0,0,0,0,0,0
51.276 sec,0,0,0,0,0,0,0
51.285 sec,0,0,0,0,0,0,0
51.293 sec,0,0,0,0,0,0,0
51.301 sec,0,0,0,0,0,0,0
51.31 sec,0,0,0,0,0,0,0
51.318 sec,0,0,0,0,0,0,0
51.326 sec,0,0,0,0,0,0,0
51.335 sec,0,0,0,0,0,0,0
51.343 sec,0,0,0,0,0,0,0
51.351 sec,0,0,0,0,0,0,0
51.36 sec,0,0,0,0,0,0,0
51.368 sec,0,0,0,0,0,0,0
51.376 sec,0,0,0,0,0,0,0
51.385 sec,0,0,0,0,0,0,0
51.393 sec,0,0,0,0,0,0,0
51.401 sec,0,0,0,0,0,0,0
51.41 sec,0,0,0,0,0,0,0
51.418 sec,0,0,0,0,0,0,0
51.426 sec,0,0,0,0,0,0,0
51.435 sec,0,0,0,0,0,0,0
51.443 sec,0,0,0,0,0,0,0
51.451 sec,0,0,0,0,0,0,0
51.46 sec,0,0,0,0,0,0,0
51.468 sec,0,0,0,0,0,0,0
51.476 sec,0,0,0,0,0,0,0
51.485 sec,0,0,0,0,0,0,0
51.493 sec,0,0,0,0,0,0,0
51.501 sec,0,0,0,0,0,0,0
51.51 sec,0,0,0,0,0,0,0
51.518 sec,0,0,0,0,0,0,0
51.526 sec,0,0,0,0,0,0,0
51.535 sec,0,0,0,0,0,0,0
51.543 sec,0,0,0,0,0,0,0
51.552 sec,0,0,0,0,0,0,0
51.56 sec,0,0,0,0,0,0,0
51.568 sec,0,0,0,0,0,0,0
51.577 sec,0,0,0,0,0,0,0
51.585 sec,0,0,0,0,0,0,0
51.593 sec,0,0,0,0,0,0,0
51.602 sec,0,0,0,0,0,0,0
51.61 sec,0,0,0,0,0,0,0
51.618 sec,0,0,0,0,0,0,0
51.627 sec,0,0,0,0,0,0,0
51.635 sec,0,0,0,0,0,0,0
51.643 sec,0,0,0,0,0,0,0
51.652 sec,0,0,0,0,0,0,0
51.66 sec,0,0,0,0,0,0,0
51.668 sec,0,0,0,0,0,0,0
51.677 sec,0,0,0,0,0,0,0
51.685 sec,0,0,0,0,0,0,0
51.693 sec,0,0,0,0,0,0,0
51.702 sec,0,0,0,0,0,0,0
51.71 sec,0,0,0,0,0,0,0
51.718 sec,0,0,0,0,0,0,0
51.727 sec,0,0,0,0,0,0,0
51.735 sec,0,0,0,0,0,0,0
51.743 sec,0,0,0,0,0,0,0
51.752 sec,0,0,0,0,0,0,0
51.76 sec,0,0,0,0,0,0,0
51.768 sec,0,0,0,0,0,0,0
51.777 sec,0,0,0,0,0,0,0
51.785 sec,0,0,0,0,0,0,0
51.793 sec,0,0,0,0,0,0,0
51.802 sec,0,0,0,0,0,0,0
51.81 sec,0,0,0,0,0,0,0
51.818 sec,0,0,0,0,0,0,0
51.827 sec,0,0,0,0,0,0,0
51.835 sec,0,0,0,0,0,0,0
51.843 sec,0,0,0,0,0,0,0
51.852 sec,0,0,0,0,0,0,0
51.86 sec,0,0,0,0,0,0,0
51.868 sec,0,0,0,0,0,0,0
51.877 sec,0,0,0,0,0,0,0
51.885 sec,0,0,0,0,0,0,0
51.894 sec,0,0,0,0,0,0,0
51.902 sec,0,0,0,0,0,0,0
51.91 sec,0,0,0,0,0,0,0
51.919 sec,0,0,0,0,0,0,0
51.927 sec,0,0,0,0,0,0,0
51.935 sec,0,0,0,0,0,0,0
51.944 sec,0,0,0,0,0,0,0
51.952 sec,0,0,0,0,0,0,0
51.96 sec,0,0,0,0,0,0,0
51.969 sec,0,0,0,0,0,0,0
51.977 sec,0,0,0,0,0,0,0
51.985 sec,0,0,0,0,0,0,0
51.994 sec,0,0,0,0,0,0,0
52.002 sec,0,0,0,0,0,0,0
52.01 sec,0,0,0,0,0,0,0
52.019 sec,0,0,0,0,0,0,0
52.027 sec,0,0,0,0,0,0,0
52.035 sec,0,0,0,0,0,0,0
52.044 sec,0,0,0,0,0,0,0
52.052 sec,0,0,0,0,0,0,0
52.06 sec,0,0,0,0,0,0,0
52.069 sec,0,0,0,0,0,0,0
52.077 sec,0,0,0,0,0,0,0
52.085 sec,0,0,0,0,0,0,0
52.094 sec,0,0,0,0,0,0,0
52.102 sec,0,0,0,0,0,0,0
52.11 sec,0,0,0,0,0,0,0
52.119 sec,0,0,0,0,0,0,0
52.127 sec,0,0,0,0,0,0,0
52.135 sec,0,0,0,0,0,0,0
52.144 sec,0,0,0,0,0,0,0
52.152 sec,0,0,0,0,0,0,0
52.16 sec,0,0,0,0,0,0,0
52.169 sec,0,0,0,0,0,0,0
52.177 sec,0,0,0,0,0,0,0
52.185 sec,0,0,0,0,0,0,0
52.194 sec,0,0,0,0,0,0,0
52.202 sec,0,0,0,0,0,0,0
52.21 sec,0,0,0,0,0,0,0
52.219 sec,0,0,0,0,0,0,0
52.227 sec,0,0,0,0,0,0,0
52.236 sec,0,0,0,0,0,0,0
52.244 sec,0,0,0,0,0,0,0
52.252 sec,0,0,0,0,0,0,0
52.261 sec,0,0,0,0,0,0,0
52.269 sec,0,0,0,0,0,0,0
52.277 sec,0,0,0,0,0,0,0
52.286 sec,0,0,0,0,0,0,0
52.294 sec,0,0,0,0,0,0,0
52.302 sec,0,0,0,0,0,0,0
52.311 sec,0,0,0,0,0,0,0
52.319 sec,0,0,0,0,0,0,0
52.327 sec,0,0,0,0,0,0,0
52.336 sec,0,0,0,0,0,0,0
52.344 sec,0,0,0,0,0,0,0
52.352 sec,0,0,0,0,0,0,0
52.361 sec,0,0,0,0,0,0,0
52.369 sec,0,0,0,0,0,0,0
52.377 sec,0,0,0,1,0,0,0
52.386 sec,0,0,0,0,0,0,0
52.394 sec,0,0,0,0,0,0,0
52.402 sec,0,0,0,0,0,0,0
52.411 sec,0,0,0,0,0,0,0
52.419 sec,0,0,0,0,0,0,0
52.427 sec,0,0,0,0,0,0,0
52.436 sec,0,0,0,0,0,0,0
52.444 sec,0,0,0,0,0,0,0
52.452 sec,0,0,0,0,0,0,0
52.461 sec,0,0,0,1,0,0,0
52.469 sec,0,0,0,0,0,0,0
52.477 sec,0,0,0,0,0,0,0
52.486 sec,0,0,0,0,0,0,0
52.494 sec,0,0,0,0,0,0,0
52.502 sec,0,0,0,0,0,0,0
52.511 sec,0,0,0,0,0,0,0
52.519 sec,0,0,0,0,0,0,0
52.527 sec,0,0,0,0,0,0,0
52.536 sec,0,0,0,0,0,0,0
52.544 sec,0,0,0,0,0,0,0
52.553 sec,0,0,0,0,0,0,0
52.561 sec,0,0,0,0,1,0,0
52.569 sec,0,0,0,0,1,0,0
52.578 sec,0,0,0,0,0,0,0
52.586 sec,0,0,0,0,0,0,0
52.594 sec,0,0,0,0,0,0,0
52.603 sec,0,0,0,0,0,0,0
52.611 sec,0,0,0,0,0,0,0
52.619 sec,0,0,0,0,0,0,0
52.628 sec,0,0,0,0,0,0,0
52.636 sec,0,0,0,0,0,0,0
52.644 sec,0,0,0,0,0,0,0
52.653 sec,0,0,0,0,0,0,0
52.661 sec,0,0,0,0,0,0,0
52.669 sec,0,0,0,0,0,0,0
52.678 sec,0,0,0,0,0,0,0
52.686 sec,0,0,0,0,0,0,0
52.694 sec,0,0,0,0,0,0,0
52.703 sec,0,0,0,0,0,0,0
52.711 sec,0,0,0,0,0,0,0
52.719 sec,0,0,0,0,0,0,0
52.728 sec,0,0,0,0,0,0,0
52.736 sec,0,0,0,0,0,0,0
52.744 sec,0,0,0,0,0,0,0
52.753 sec,0,0,0,0,0,0,0
52.761 sec,0,0,0,0,0,0,0
52.769 sec,0,0,0,0,0,0,0
52.778 sec,0,0,0,0,0,0,0
52.786 sec,0,0,0,0,0,0,0
52.794 sec,0,0,0,0,0,0,0
52.803 sec,0,0,0,0,0,0,0
52.811 sec,0,0,0,0,0,0,0
52.819 sec,0,0,0,0,0,0,0
52.828 sec,0,0,0,0,0,0,0
52.836 sec,0,0,0,0,0,0,0
52.844 sec,0,0,0,0,0,0,0
52.853 sec,0,0,0,0,0,0,0
52.861 sec,0,0,0,0,0,0,0
52.869 sec,0,0,0,0,0,0,0
52.878 sec,0,0,0,0,0,0,0
52.886 sec,0,0,0,0,0,0,0
52.895 sec,0,0,0,0,0,0,0
52.903 sec,0,0,0,0,0,0,0
52.911 sec,0,0,0,0,0,0,0
52.92 sec,0,0,0,0,0,0,0
52.928 sec,0,0,0,0,0,0,0
52.936 sec,0,0,0,0,0,0,0
52.945 sec,0,0,0,0,0,0,0
52.953 sec,0,0,0,0,0,0,0
52.961 sec,0,0,0,0,0,0,0
52.97 sec,0,0,0,0,0,0,0
52.978 sec,0,0,0,0,0,0,0
52.986 sec,0,0,0,0,0,0,0
52.995 sec,0,0,0,0,0,0,0
53.003 sec,0,0,0,0,0,0,0
53.011 sec,0,0,0,0,0,0,0
53.02 sec,0,0,0,0,0,0,0
53.028 sec,0,0,0,0,0,0,0
53.036 sec,0,0,0,0,0,0,0
53.045 sec,0,0,0,0,0,0,0
53.053 sec,0,0,0,0,0,0,0
53.061 sec,0,0,0,0,0,0,0
53.07 sec,0,0,0,0,0,0,0
53.078 sec,0,0,0,0,0,0,0
53.086 sec,0,0,0,0,0,0,0
53.095 sec,0,0,0,0,0,0,0
53.103 sec,0,0,0,0,0,0,0
53.111 sec,0,0,0,0,0,0,0
53.12 sec,0,0,0,0,0,0,0
53.128 sec,0,0,0,0,0,0,0
53.136 sec,0,0,0,0,0,0,0
53.145 sec,0,0,0,0,0,0,0
53.153 sec,0,0,0,0,0,0,0
53.161 sec,0,0,0,0,0,0,0
53.17 sec,0,0,0,0,0,0,0
53.178 sec,0,0,0,0,0,0,0
53.186 sec,0,0,0,0,0,0,0
53.195 sec,0,0,0,0,0,0,0
53.203 sec,0,0,0,0,0,0,0
53.211 sec,0,0,0,0,0,0,0
53.22 sec,0,0,0,0,0,0,0
53.228 sec,0,0,0,0,0,0,0
53.237 sec,0,0,0,0,0,0,0
53.245 sec,0,0,0,0,0,0,0
53.253 sec,0,0,0,0,0,0,0
53.262 sec,0,0,0,0,0,0,0
53.27 sec,0,0,0,0,0,0,0
53.278 sec,0,0,0,0,0,0,0
53.287 sec,0,0,0,0,0,0,0
53.295 sec,0,0,0,0,0,0,0
53.303 sec,0,0,0,0,0,0,0
53.312 sec,0,0,0,0,0,0,0
53.32 sec,0,0,0,0,0,0,0
53.328 sec,0,0,0,0,0,0,0
53.337 sec,0,0,0,0,0,0,0
53.345 sec,0,0,0,0,0,0,0
53.353 sec,0,0,0,0,0,0,0
53.362 sec,0,0,0,0,0,0,0
53.37 sec,0,0,0,0,0,0,0
53.378 sec,0,0,0,0,0,0,0
53.387 sec,0,0,0,0,0,0,0
53.395 sec,0,0,0,0,0,0,0
53.403 sec,0,0,0,0,0,0,0
53.412 sec,0,0,0,0,0,0,0
53.42 sec,0,0,0,1,0,0,0
53.428 sec,0,0,0,0,0,0,0
53.437 sec,0,0,0,0,0,0,0
53.445 sec,0,0,0,0,0,0,0
53.453 sec,0,0,0,0,0,0,0
53.462 sec,0,0,0,0,0,0,0
53.47 sec,0,0,0,0,0,0,0
53.478 sec,0,0,0,0,0,0,0
53.487 sec,0,0,0,0,0,0,0
53.495 sec,0,0,0,0,0,0,0
53.503 sec,0,0,0,0,0,0,0
53.512 sec,0,0,0,0,0,0,0
53.52 sec,0,0,0,0,0,0,0
53.528 sec,0,0,0,0,0,0,0
53.537 sec,0,0,0,0,0,0,0
53.545 sec,0,0,0,0,0,0,0
53.554 sec,0,0,0,0,0,0,0
53.562 sec,0,0,0,0,0,0,0
53.57 sec,0,0,0,0,0,0,0
53.579 sec,0,0,0,0,0,0,0
53.587 sec,0,0,0,0,0,0,0
53.595 sec,0,0,0,0,0,0,0
53.604 sec,0,0,0,0,0,0,0
53.612 sec,0,0,0,0,0,0,0
53.62 sec,0,0,0,0,0,0,0
53.629 sec,0,0,0,0,0,0,0
53.637 sec,0,0,0,0,0,0,0
53.645 sec,0,0,0,0,0,0,0
53.654 sec,0,0,0,0,0,0,0
53.662 sec,0,0,0,0,0,0,0
53.67 sec,0,0,0,0,0,0,0
53.679 sec,0,0,0,0,0,0,0
53.687 sec,0,0,0,0,0,0,0
53.695 sec,0,0,0,0,0,0,0
53.704 sec,0,0,0,0,0,0,0
53.712 sec,0,0,0,0,0,0,0
53.72 sec,0,0,0,0,0,0,0
53.729 sec,0,0,0,0,0,0,0
53.737 sec,0,0,0,0,0,0,0
53.745 sec,0,0,0,0,0,0,0
53.754 sec,0,0,0,0,0,0,0
53.762 sec,0,0,0,0,0,0,0
53.77 sec,0,0,0,0,0,0,0
53.779 sec,0,0,0,0,0,0,0
53.787 sec,0,0,0,0,0,0,0
53.795 sec,0,0,0,0,0,0,0
53.804 sec,0,0,0,0,0,0,0
53.812 sec,0,0,0,0,0,0,0
53.82 sec,0,0,0,0,0,0,0
53.829 sec,0,0,0,0,0,0,0
53.837 sec,0,0,0,0,0,0,0
53.845 sec,0,0,0,0,0,0,0
53.854 sec,0,0,0,0,0,0,0
53.862 sec,0,0,1,0,0,0,0
53.87 sec,0,0,1,0,0,0,0
53.879 sec,0,0,1,0,0,0,0
53.887 sec,0,0,1,0,0,0,0
53.896 sec,0,0,1,0,0,0,0
53.904 sec,0,0,1,0,0,0,0
53.912 sec,0,0,1,0,0,0,0
53.921 sec,0,0,0,0,0,0,0
53.929 sec,0,0,0,0,0,0,0
53.937 sec,0,0,0,0,0,0,0
53.946 sec,0,0,0,0,0,0,0
53.954 sec,0,0,0,0,0,0,0
53.962 sec,0,0,0,0,0,0,0
53.971 sec,0,0,0,0,0,0,0
53.979 sec,0,0,1,0,0,0,0
53.987 sec,0,0,0,0,0,0,0
53.996 sec,0,0,0,0,0,0,0
54.004 sec,0,0,0,0,0,0,0
54.012 sec,0,0,0,0,0,0,0
54.021 sec,0,0,0,0,0,0,0
54.029 sec,0,0,0,0,0,0,0
54.037 sec,0,0,0,0,0,0,0
54.046 sec,0,0,0,0,0,0,0
54.054 sec,0,0,0,0,0,0,0
54.062 sec,0,0,0,0,0,0,0
54.071 sec,0,0,0,0,0,0,0
54.079 sec,0,0,0,0,0,0,0
54.087 sec,0,0,0,0,0,0,0
54.096 sec,0,0,0,0,0,0,0
54.104 sec,0,0,0,0,0,0,0
54.112 sec,0,0,0,0,0,0,0
54.121 sec,0,0,0,0,0,0,0
